sample_index,set,cluster_id
2050,train,0
2624,train,2
4307,train,2
339,train,2
3768,train,2
3656,train,2
2973,train,0
265,train,2
2424,train,2
1262,train,2
1771,train,2
3511,train,2
271,train,2
696,train,0
747,train,2
244,train,2
317,train,1
476,train,2
2032,train,2
957,train,2
3707,train,2
813,train,2
4103,train,2
1914,train,2
4527,train,2
3487,train,2
1297,train,2
3915,train,2
1804,train,2
758,train,0
250,train,2
2461,train,0
545,train,2
3241,train,2
738,train,2
310,train,2
3671,train,2
2941,train,2
1131,train,2
1449,train,2
4837,train,2
15,train,2
3232,train,2
2769,train,0
3468,train,2
920,train,2
3029,train,2
1372,train,2
2544,train,2
38,train,2
363,train,2
4672,train,2
182,train,2
3033,train,2
2983,train,2
1194,train,2
2852,train,2
3657,train,0
1121,train,2
2235,train,2
2667,train,2
4080,train,2
3223,train,2
1182,train,2
4224,train,0
614,train,2
4826,train,2
1466,train,2
401,train,1
3042,train,2
934,train,2
2419,train,0
3914,train,2
4442,train,2
2641,train,2
3903,train,2
726,train,2
826,train,2
1521,train,2
4667,train,2
2930,train,2
136,train,-1
3590,train,2
628,train,2
334,train,2
390,train,2
4315,train,2
4794,train,2
3722,train,0
1817,train,2
400,train,2
710,train,0
1039,train,2
4013,train,2
3359,train,2
46,train,2
1561,train,2
4719,train,0
4763,train,2
1112,train,2
2513,train,2
3608,train,2
1223,train,2
3944,train,2
3023,train,2
2421,train,0
1508,train,2
1750,train,2
4757,train,2
3979,train,0
1799,train,2
338,train,0
215,train,2
1341,train,2
11,train,2
1520,train,2
3640,train,2
3825,train,2
3666,train,0
3004,train,2
2864,train,2
3115,train,2
4839,train,2
2322,train,-1
2571,train,2
2913,train,2
101,train,2
3549,train,1
1458,train,2
171,train,0
107,train,2
4128,train,2
3569,train,0
4906,train,2
4226,train,2
3947,train,2
3751,train,2
4023,train,2
3954,train,2
60,train,0
1240,train,2
4560,train,2
1040,train,0
4119,train,0
2760,train,0
2120,train,0
1524,train,0
3521,train,2
153,train,2
2248,train,0
481,train,2
4165,train,2
4236,train,0
3578,train,2
4028,train,0
3562,train,2
3315,train,2
1762,train,2
3538,train,2
4723,train,2
750,train,2
3619,train,2
1785,train,2
4201,train,0
3383,train,2
4046,train,2
405,train,2
757,train,2
2711,train,0
2670,train,-1
4212,train,2
97,train,2
1333,train,0
4379,train,2
2791,train,2
2854,train,2
186,train,2
3889,train,2
2723,train,2
3583,train,2
2058,train,2
1319,train,2
148,train,2
28,train,1
4049,train,2
3895,train,2
4050,train,0
692,train,2
2866,train,2
1386,train,2
1845,train,2
4653,train,2
4056,train,2
1599,train,2
3629,train,2
4431,train,2
701,train,2
3869,train,2
3028,train,2
2969,train,2
4286,train,2
1708,train,2
2953,train,0
454,train,0
2868,train,2
2040,train,2
1772,train,2
2315,train,2
609,train,2
167,train,-1
730,train,2
4179,train,0
3358,train,2
2074,train,2
3924,train,2
3700,train,2
1622,train,2
587,train,2
1401,train,2
3045,train,0
3224,train,1
1700,train,2
3088,train,2
4318,train,0
2981,train,2
40,train,2
1379,train,0
2089,train,2
2175,train,2
3217,train,2
2885,train,2
74,train,2
3998,train,2
2657,train,2
3180,train,2
2076,train,0
441,train,2
3935,train,0
2051,train,2
2541,train,2
3306,train,2
1301,train,2
1781,train,0
4734,train,2
3430,train,2
1304,train,2
236,train,2
2599,train,2
520,train,2
2573,train,2
3280,train,2
3186,train,-1
2768,train,2
735,train,2
4626,train,2
2106,train,2
2679,train,2
3229,train,2
2761,train,2
592,train,2
1303,train,2
1387,train,2
4618,train,2
4453,train,-1
3835,train,2
1890,train,2
2987,train,2
4840,train,2
3297,train,2
904,train,2
4534,train,2
1279,train,0
933,train,2
4818,train,2
2308,train,2
1555,train,0
4460,train,2
3190,train,2
4369,train,2
706,train,1
4613,train,2
3070,train,2
745,train,2
3594,train,2
1939,train,0
4328,train,2
2862,train,2
3882,train,2
513,train,2
81,train,2
4891,train,0
1308,train,0
4827,train,0
914,train,2
3452,train,2
3695,train,2
4724,train,-1
3156,train,2
2198,train,2
4732,train,0
774,train,0
329,train,2
2054,train,0
2001,train,0
943,train,2
822,train,2
4454,train,2
909,train,2
2516,train,2
181,train,2
164,train,2
1523,train,2
451,train,0
2538,train,1
3994,train,2
4696,train,2
1311,train,0
3149,train,2
1111,train,2
4473,train,2
3489,train,2
1287,train,0
4109,train,2
4568,train,2
3680,train,2
4292,train,2
4100,train,2
3300,train,2
3310,train,2
4482,train,2
3125,train,2
327,train,2
1790,train,2
2490,train,2
2006,train,2
2007,train,2
1858,train,2
4608,train,2
312,train,2
832,train,2
3079,train,2
4640,train,0
3462,train,2
1201,train,2
4319,train,2
3547,train,2
3879,train,0
2134,train,2
3451,train,2
2209,train,-1
1901,train,2
1481,train,2
777,train,0
799,train,2
3714,train,2
54,train,2
2972,train,2
3335,train,0
1920,train,2
3715,train,2
4569,train,2
946,train,2
1701,train,1
3293,train,2
2161,train,2
1136,train,2
987,train,2
2549,train,2
193,train,0
3057,train,2
3246,train,0
1394,train,2
2637,train,2
768,train,2
4625,train,2
3090,train,2
3495,train,2
3215,train,2
285,train,2
4853,train,0
428,train,2
4376,train,2
2332,train,0
2717,train,2
2079,train,2
3389,train,0
722,train,2
951,train,0
4295,train,0
2262,train,2
989,train,2
3212,train,2
1759,train,2
3995,train,2
326,train,2
2608,train,2
1383,train,2
1724,train,2
1086,train,2
2523,train,0
341,train,1
3701,train,2
147,train,1
688,train,2
3432,train,2
1107,train,0
848,train,2
966,train,2
4650,train,2
1492,train,0
2203,train,2
2713,train,1
661,train,2
1002,train,0
62,train,2
284,train,0
2224,train,0
4629,train,2
1879,train,0
3572,train,0
4776,train,2
1203,train,2
1990,train,2
24,train,2
4772,train,2
3988,train,1
4099,train,2
762,train,2
875,train,2
4665,train,2
938,train,2
2687,train,2
3600,train,0
2394,train,2
4674,train,2
4895,train,2
4576,train,2
385,train,2
3877,train,2
4299,train,2
4821,train,2
536,train,2
2291,train,2
4588,train,2
3874,train,-1
936,train,2
3737,train,2
4664,train,0
2360,train,2
3507,train,0
201,train,2
3208,train,0
1332,train,0
3016,train,2
3502,train,2
2708,train,0
1934,train,2
935,train,2
2418,train,2
566,train,2
1854,train,2
4397,train,0
2872,train,2
3030,train,2
1205,train,0
2467,train,0
1645,train,2
3417,train,2
3476,train,2
4760,train,2
2861,train,2
1792,train,2
1430,train,2
2826,train,2
3797,train,2
3368,train,2
3367,train,2
3533,train,1
3100,train,0
50,train,2
1013,train,2
1928,train,2
3449,train,0
3870,train,2
603,train,2
3056,train,2
4290,train,2
126,train,0
4118,train,2
3876,train,0
2935,train,2
3204,train,0
1347,train,2
3055,train,0
355,train,2
4580,train,2
3531,train,2
2730,train,0
827,train,2
1639,train,0
3694,train,2
3040,train,2
984,train,2
3281,train,2
4886,train,2
4106,train,2
2188,train,2
4537,train,2
2443,train,2
362,train,2
2349,train,2
345,train,2
4071,train,0
4532,train,2
711,train,2
3205,train,2
4092,train,2
4715,train,2
4077,train,2
3325,train,0
10,train,2
1683,train,2
2116,train,2
4657,train,0
1834,train,2
793,train,2
3363,train,2
4861,train,2
2802,train,2
2674,train,0
94,train,2
4087,train,2
129,train,2
3756,train,2
2891,train,0
2371,train,2
2094,train,0
4064,train,2
3332,train,2
4458,train,1
3228,train,0
4836,train,2
3767,train,2
2995,train,2
2263,train,2
1900,train,2
2275,train,2
814,train,0
3230,train,2
1932,train,2
2853,train,2
4173,train,2
2912,train,2
1865,train,2
1658,train,0
516,train,0
3593,train,2
1857,train,2
2645,train,2
2243,train,2
1277,train,1
2336,train,0
950,train,0
3482,train,2
3044,train,2
3068,train,-1
1120,train,2
4378,train,2
2597,train,2
2204,train,2
419,train,2
922,train,2
1254,train,2
477,train,0
2035,train,0
1202,train,0
2626,train,2
4738,train,2
1970,train,0
3110,train,0
4018,train,2
2151,train,2
3687,train,2
1997,train,0
4033,train,0
3054,train,2
1248,train,2
2192,train,2
2712,train,2
992,train,2
2190,train,0
3762,train,2
3597,train,2
1318,train,2
1863,train,0
2343,train,2
2449,train,0
2136,train,2
1065,train,2
4875,train,2
2621,train,2
77,train,2
2898,train,2
1314,train,2
4301,train,0
872,train,2
3850,train,2
4708,train,2
2965,train,2
3391,train,2
2560,train,2
4815,train,2
2635,train,2
3530,train,2
375,train,2
1908,train,2
4263,train,2
4308,train,2
4027,train,0
1604,train,2
1118,train,2
3677,train,2
3490,train,2
4783,train,0
2958,train,2
1994,train,2
4870,train,2
4395,train,2
2376,train,2
1342,train,2
320,train,2
1619,train,2
3713,train,2
2060,train,2
2219,train,2
1673,train,2
260,train,2
4345,train,0
2039,train,2
901,train,2
3744,train,2
2026,train,2
1917,train,2
1828,train,0
1573,train,2
4322,train,0
224,train,2
723,train,2
4774,train,2
1141,train,2
2762,train,2
846,train,2
2551,train,2
2928,train,2
117,train,2
645,train,0
3,train,2
4170,train,0
467,train,2
5,train,0
919,train,2
2595,train,2
1063,train,2
2590,train,2
242,train,0
1160,train,2
2870,train,2
3735,train,2
2397,train,2
3517,train,-1
3421,train,2
2563,train,2
1605,train,0
4748,train,2
2324,train,0
2709,train,0
4326,train,2
1312,train,0
3448,train,2
3812,train,2
4578,train,2
2362,train,0
1975,train,2
3514,train,2
1761,train,2
2739,train,2
4582,train,2
2472,train,2
4007,train,2
1493,train,2
4206,train,2
2158,train,2
1169,train,2
4444,train,0
232,train,2
66,train,2
1603,train,2
3283,train,2
3596,train,2
125,train,2
1296,train,2
1976,train,2
4445,train,2
4409,train,2
2075,train,2
3086,train,2
4638,train,2
3345,train,0
4392,train,-1
2797,train,-1
918,train,2
1646,train,2
364,train,2
3287,train,2
2125,train,2
4123,train,2
525,train,2
55,train,0
638,train,2
302,train,2
2766,train,2
1276,train,2
2055,train,2
3644,train,2
4143,train,2
2878,train,2
4202,train,2
2286,train,0
2261,train,2
2296,train,2
1753,train,2
1968,train,2
4281,train,2
3117,train,2
2393,train,2
523,train,2
3900,train,2
3122,train,2
4156,train,2
1969,train,2
671,train,2
4188,train,0
666,train,2
4269,train,2
1887,train,2
3266,train,2
280,train,2
1719,train,0
2947,train,2
899,train,2
4770,train,-1
760,train,2
1906,train,0
4042,train,2
3823,train,2
4138,train,0
3818,train,2
2593,train,2
4164,train,2
3031,train,2
3579,train,0
2832,train,2
3472,train,2
137,train,2
2180,train,2
2128,train,0
3177,train,2
4296,train,0
4261,train,0
1331,train,2
2017,train,0
2482,train,2
1358,train,2
1329,train,2
2150,train,0
2122,train,2
3981,train,2
1252,train,2
3278,train,2
3374,train,2
2814,train,2
1848,train,2
3037,train,2
388,train,0
235,train,2
1077,train,2
1984,train,2
3962,train,1
770,train,2
2165,train,2
673,train,2
249,train,0
1574,train,2
3419,train,2
2081,train,2
1823,train,2
716,train,2
4591,train,2
2048,train,2
4178,train,2
2724,train,2
4449,train,0
1460,train,0
1668,train,2
2756,train,2
2000,train,2
404,train,2
384,train,2
4420,train,0
2152,train,2
1633,train,0
4512,train,0
3925,train,2
4158,train,2
223,train,2
2193,train,2
3136,train,2
1824,train,0
4525,train,1
797,train,2
2871,train,2
9,train,1
1944,train,2
1838,train,2
255,train,-1
4436,train,2
1581,train,2
2956,train,0
924,train,2
4357,train,2
2508,train,2
3775,train,0
4136,train,2
2779,train,0
539,train,2
2745,train,2
4910,train,2
4497,train,2
1145,train,2
667,train,2
3019,train,2
357,train,2
2831,train,2
2783,train,0
1353,train,1
470,train,2
2703,train,2
3330,train,-1
3637,train,2
1396,train,2
3584,train,-1
4414,train,2
3376,train,2
1256,train,2
3512,train,2
1250,train,2
4727,train,2
4298,train,2
3284,train,-1
2933,train,2
4175,train,2
1852,train,2
4788,train,2
2105,train,2
133,train,2
928,train,1
823,train,2
4469,train,-1
1531,train,2
1214,train,2
504,train,0
4285,train,2
1996,train,0
3072,train,2
1958,train,2
1384,train,1
894,train,2
455,train,2
4559,train,0
3709,train,2
4542,train,1
4268,train,0
3522,train,2
4134,train,2
3602,train,2
713,train,0
4186,train,2
2214,train,2
2923,train,0
1810,train,2
3486,train,2
3141,train,2
1827,train,0
1155,train,2
1324,train,2
4312,train,2
510,train,0
1680,train,0
499,train,2
4462,train,2
1856,train,0
1388,train,2
3719,train,2
2386,train,2
3236,train,2
1540,train,0
1217,train,2
2681,train,2
2993,train,2
1191,train,0
1542,train,2
3301,train,2
3324,train,0
2539,train,2
953,train,0
4330,train,2
732,train,2
1156,train,2
3294,train,2
2982,train,2
2156,train,2
1062,train,2
2616,train,2
1167,train,2
3222,train,2
3636,train,0
2938,train,2
3140,train,2
143,train,0
3577,train,2
2782,train,2
717,train,2
1819,train,0
2502,train,0
4360,train,2
4171,train,0
395,train,-1
4756,train,2
1365,train,2
4484,train,2
595,train,2
3952,train,2
2914,train,2
2326,train,2
3766,train,2
3440,train,2
3851,train,2
4132,train,2
4517,train,0
2143,train,2
1571,train,2
4079,train,2
1122,train,2
2786,train,0
2967,train,2
2504,train,2
3465,train,2
675,train,2
2808,train,0
3348,train,2
728,train,2
412,train,2
3146,train,2
1516,train,2
825,train,-1
3267,train,2
3974,train,2
616,train,2
114,train,2
417,train,2
3069,train,2
1625,train,0
4865,train,2
4185,train,2
2896,train,2
4594,train,2
2082,train,2
753,train,2
2546,train,0
3969,train,0
3373,train,0
4107,train,0
2444,train,2
4380,train,2
1066,train,0
3913,train,2
3498,train,0
2738,train,2
4000,train,2
1568,train,0
2427,train,2
3746,train,2
4562,train,0
1687,train,2
851,train,2
3546,train,2
895,train,2
335,train,2
2839,train,2
3087,train,1
1348,train,2
1015,train,2
2816,train,0
1631,train,2
2489,train,1
3730,train,0
3251,train,2
4557,train,2
2070,train,0
4452,train,2
4801,train,2
1635,train,2
2479,train,2
2265,train,0
2959,train,2
3059,train,0
2141,train,1
3118,train,2
4648,train,2
4045,train,2
3356,train,2
2744,train,2
3506,train,2
1679,train,2
4249,train,2
3147,train,0
2294,train,2
580,train,0
1470,train,2
4070,train,2
3343,train,0
3672,train,1
559,train,2
2849,train,2
512,train,2
1081,train,2
1664,train,2
1012,train,2
1931,train,2
1150,train,2
2838,train,2
116,train,0
740,train,2
4726,train,2
3675,train,2
830,train,2
119,train,2
4700,train,0
4661,train,2
635,train,2
4465,train,2
4364,train,2
4142,train,2
991,train,2
876,train,2
4,train,2
3051,train,2
3124,train,0
2660,train,2
2491,train,0
3854,train,2
1715,train,-1
1148,train,2
3261,train,0
574,train,2
3769,train,2
3736,train,2
4146,train,2
853,train,2
1982,train,2
2774,train,2
1166,train,2
971,train,2
2701,train,0
4495,train,2
3847,train,2
2368,train,2
4115,train,2
4131,train,2
2950,train,2
524,train,0
2455,train,2
1841,train,2
537,train,2
2806,train,2
4341,train,2
3175,train,2
784,train,0
4057,train,2
1409,train,0
2537,train,2
154,train,2
3009,train,2
1686,train,0
2901,train,2
4864,train,2
3863,train,2
2733,train,2
1895,train,2
569,train,0
1816,train,2
2065,train,2
127,train,2
3394,train,2
3327,train,2
4901,train,2
2975,train,2
980,train,2
2300,train,2
190,train,2
1139,train,2
699,train,2
4701,train,2
606,train,2
4276,train,2
301,train,2
3420,train,2
4740,train,2
1060,train,2
2565,train,2
4909,train,2
1069,train,2
2524,train,2
2205,train,2
1243,train,2
16,train,0
3120,train,2
4642,train,2
815,train,0
3067,train,2
4705,train,2
959,train,0
225,train,0
3354,train,2
2485,train,2
562,train,2
3436,train,2
1693,train,0
1045,train,2
3446,train,2
4565,train,2
954,train,0
4900,train,2
2735,train,0
4822,train,2
4743,train,0
1218,train,2
1527,train,2
3987,train,2
1300,train,2
4810,train,2
160,train,2
4067,train,2
956,train,2
3791,train,2
3234,train,2
2869,train,2
3777,train,2
4433,train,0
2961,train,0
2200,train,0
98,train,2
2557,train,2
3183,train,2
253,train,2
3923,train,2
4199,train,0
1445,train,2
1648,train,2
4682,train,2
3991,train,2
1696,train,2
3191,train,2
4499,train,0
1154,train,2
2255,train,2
1682,train,0
3170,train,2
2056,train,2
4090,train,2
3108,train,2
4548,train,0
3723,train,2
2049,train,2
3643,train,2
4897,train,2
623,train,2
262,train,0
3369,train,2
4061,train,2
1802,train,2
4907,train,2
2385,train,2
1959,train,0
2976,train,2
488,train,2
1843,train,2
1734,train,2
2911,train,2
3219,train,2
146,train,0
1986,train,2
1369,train,2
2811,train,2
659,train,-1
1794,train,2
2511,train,2
3397,train,2
4282,train,2
1147,train,2
3272,train,2
608,train,2
3582,train,2
1930,train,2
197,train,0
2931,train,2
2327,train,2
4389,train,2
766,train,2
4496,train,2
4218,train,2
3255,train,2
202,train,2
3510,train,0
1733,train,2
2777,train,0
1707,train,2
3474,train,2
854,train,0
4737,train,0
4097,train,0
2160,train,0
698,train,2
4862,train,2
2999,train,2
3696,train,2
1636,train,2
3457,train,2
3581,train,2
1291,train,2
4659,train,0
1853,train,2
3763,train,2
3304,train,2
4830,train,2
3743,train,2
3445,train,2
1998,train,2
663,train,0
3748,train,2
4413,train,2
4744,train,2
709,train,2
1282,train,2
2675,train,2
4029,train,0
1306,train,2
2237,train,2
3302,train,2
2038,train,2
1529,train,2
1663,train,2
4849,train,0
4868,train,2
3627,train,2
2693,train,0
3060,train,2
1597,train,2
2729,train,2
2625,train,2
3157,train,0
3314,train,0
1722,train,2
1059,train,0
4636,train,2
3242,train,2
1678,train,2
1757,train,2
4191,train,-1
563,train,2
2790,train,2
863,train,0
1484,train,2
206,train,0
4488,train,0
870,train,2
4493,train,2
502,train,2
1028,train,0
3840,train,2
2690,train,2
1570,train,2
2773,train,2
2731,train,2
804,train,2
3645,train,2
2454,train,2
4598,train,2
3104,train,0
200,train,2
3099,train,2
2278,train,2
3561,train,0
4474,train,2
4514,train,2
391,train,2
1495,train,2
2695,train,2
2027,train,2
2568,train,2
64,train,2
3884,train,2
2062,train,0
492,train,2
379,train,2
3993,train,2
1076,train,2
878,train,2
337,train,2
1016,train,2
1275,train,2
3798,train,2
4551,train,0
3342,train,2
995,train,2
1981,train,-1
4297,train,2
161,train,0
4798,train,2
1500,train,2
3843,train,1
2613,train,2
3461,train,2
1021,train,1
3073,train,2
3943,train,2
1585,train,2
1955,train,2
3152,train,2
34,train,0
4014,train,2
775,train,2
2556,train,2
1478,train,0
1363,train,0
2612,train,2
2824,train,2
2041,train,2
241,train,2
2061,train,2
2363,train,2
600,train,2
2435,train,2
2888,train,2
646,train,2
3890,train,0
3556,train,2
3202,train,0
1528,train,2
1267,train,0
1899,train,2
4658,train,0
3005,train,2
2734,train,2
189,train,2
1806,train,0
975,train,2
2747,train,0
2047,train,2
2558,train,2
1082,train,0
474,train,2
2904,train,0
4843,train,2
4117,train,2
3385,train,2
4555,train,2
1184,train,2
2433,train,2
2391,train,0
769,train,2
1685,train,0
130,train,2
2919,train,2
3171,train,2
3444,train,2
4426,train,2
466,train,2
3092,train,2
3772,train,2
860,train,2
2346,val,2
4344,val,0
691,val,2
3910,val,2
2487,val,2
79,val,2
2602,val,2
2700,val,2
2208,val,0
3473,val,2
491,val,2
2984,val,2
4691,val,2
1010,val,2
1212,val,2
677,val,0
3804,val,2
3855,val,2
3661,val,2
297,val,2
471,val,2
3313,val,0
3773,val,2
4619,val,2
1345,val,2
4590,val,0
1183,val,1
4141,val,0
787,val,2
2707,val,2
1344,val,2
3806,val,0
3592,val,0
2874,val,0
478,val,2
4523,val,2
1617,val,2
4022,val,2
4796,val,2
501,val,0
2617,val,2
807,val,2
4671,val,2
1094,val,2
4041,val,2
1862,val,2
2441,val,2
3824,val,0
3516,val,2
530,val,2
828,val,2
4646,val,2
287,val,2
553,val,2
3970,val,2
3050,val,2
4550,val,2
228,val,2
144,val,2
2804,val,0
2195,val,2
1988,val,2
598,val,2
2451,val,2
296,val,1
4508,val,2
842,val,2
8,val,2
4507,val,2
1897,val,0
1221,val,0
1665,val,2
2287,val,2
1840,val,2
1694,val,2
1075,val,2
373,val,0
23,val,2
4567,val,2
2743,val,2
1583,val,2
2977,val,2
4480,val,2
2423,val,2
4857,val,2
1971,val,2
414,val,2
4812,val,2
1483,val,2
2095,val,0
1878,val,2
670,val,0
3587,val,2
2330,val,1
1519,val,2
2077,val,2
2384,val,2
3566,val,2
2021,val,0
199,val,2
3752,val,2
4722,val,0
3504,val,2
1558,val,2
1873,val,2
4859,val,2
721,val,2
1056,val,2
416,val,-1
2232,val,2
2036,val,2
2172,val,0
3534,val,2
1323,val,2
2722,val,2
4890,val,2
230,val,2
3200,val,2
350,val,2
3893,val,2
1029,val,2
2264,val,2
100,val,2
1168,val,0
3543,val,2
1200,val,2
952,val,2
3532,val,2
1489,val,0
2767,val,2
1936,val,2
33,val,2
2698,val,2
4121,val,2
3509,val,2
764,val,2
538,val,0
179,val,2
2627,val,2
4614,val,0
3588,val,0
624,val,2
4692,val,0
4883,val,2
1434,val,2
1419,val,2
2238,val,2
2251,val,2
4518,val,2
4184,val,2
1615,val,0
3920,val,0
2886,val,0
4820,val,0
3950,val,2
248,val,2
3611,val,0
497,val,2
4310,val,2
3350,val,2
3106,val,0
3807,val,2
3475,val,0
157,val,0
2135,val,0
4461,val,2
1181,val,2
4898,val,2
1767,val,0
227,val,2
4208,val,2
746,val,2
1924,val,2
3375,val,2
2721,val,2
2031,val,0
3412,val,2
65,val,2
12,val,2
393,val,2
3268,val,0
4402,val,2
4762,val,2
3782,val,2
2170,val,2
3501,val,2
2803,val,2
2998,val,0
3978,val,2
1340,val,2
4767,val,0
315,val,1
3410,val,2
856,val,2
3682,val,2
596,val,2
2822,val,2
3794,val,2
4150,val,2
3982,val,2
3176,val,2
4258,val,2
4869,val,0
1261,val,2
4180,val,2
2784,val,2
2771,val,2
724,val,2
705,val,2
149,val,2
4352,val,0
3980,val,2
4145,val,1
2875,val,2
2317,val,0
279,val,0
4265,val,2
3653,val,2
599,val,0
1620,val,2
4782,val,2
1187,val,2
2642,val,2
290,val,0
1699,val,2
4615,val,2
2347,val,2
1038,val,1
486,val,2
2164,val,2
3558,val,2
3024,val,2
1832,val,2
1946,val,2
3161,val,2
4267,val,2
4251,val,0
3673,val,2
1566,val,2
829,val,2
4195,val,2
2893,val,2
132,val,2
734,val,2
4730,val,0
1705,val,2
4789,val,2
1670,val,2
3478,val,2
3937,val,2
811,val,2
151,val,2
2078,val,2
3154,val,2
387,val,2
1041,val,2
3750,val,2
3466,val,0
2414,val,0
2908,val,2
2225,val,0
2011,val,2
2820,val,2
3499,val,0
794,val,2
763,val,2
3679,val,2
810,val,0
1647,val,2
2865,val,0
2354,val,2
1034,val,2
1773,val,-1
4451,val,2
2569,val,2
1295,val,2
468,val,2
2302,val,2
2191,val,2
485,val,2
4832,val,0
4624,val,2
4651,val,0
90,val,2
877,val,2
2952,val,2
26,val,2
653,val,2
1765,val,2
3800,val,1
2018,val,2
3652,val,2
1305,val,2
996,val,0
4305,val,0
2718,val,2
254,val,2
2138,val,2
2669,val,2
4241,val,0
2437,val,0
1242,val,2
3424,val,2
1813,val,2
472,val,2
1174,val,2
720,val,2
2805,val,2
2648,val,0
69,val,2
2458,val,0
4491,val,2
1543,val,2
3548,val,0
3977,val,0
3660,val,2
465,val,2
4190,val,0
4113,val,0
1600,val,2
1197,val,2
1420,val,2
109,val,2
1044,val,2
426,val,2
915,val,2
584,val,2
4686,val,2
3537,val,1
4259,val,2
4777,val,0
2880,val,-1
3912,val,2
1831,val,2
3026,val,2
4601,val,0
4554,val,0
177,val,2
2807,val,2
1598,val,2
2373,val,2
1497,val,0
577,val,2
1564,val,2
2304,val,2
4019,val,2
3443,val,2
93,val,2
3263,val,0
3932,val,0
2534,val,2
1057,val,2
3705,val,2
1292,val,0
3565,val,2
802,val,2
4324,val,2
1820,val,2
676,val,2
2702,val,1
4367,val,2
4558,val,2
1545,val,2
4035,val,2
4539,val,0
1175,val,2
4343,val,2
4483,val,2
1945,val,2
621,val,2
642,val,2
3085,val,2
2499,val,2
43,val,0
931,val,2
210,val,2
354,val,2
4368,val,0
589,val,2
1020,val,2
1222,val,2
367,val,1
3139,val,2
3624,val,2
3610,val,2
3113,val,0
1961,val,2
1909,val,2
2955,val,0
4434,val,2
2580,val,2
1618,val,2
4781,val,2
1204,val,2
4787,val,2
1684,val,0
1374,val,2
2531,val,2
544,val,1
3505,val,0
926,val,0
106,val,2
1606,val,2
657,val,2
3032,val,2
3724,val,2
1055,val,2
2656,val,2
2029,val,2
1918,val,2
1215,val,0
3244,val,2
3833,val,2
683,val,2
1281,val,2
322,val,2
3174,val,0
3771,val,0
838,val,2
1049,val,2
3291,val,2
3761,val,2
1822,val,2
2810,val,2
2497,val,2
4643,val,1
3076,val,0
1272,val,2
3355,val,2
1084,val,0
219,val,2
3799,val,-1
291,val,0
3062,val,2
1258,val,2
2288,val,2
2943,val,2
1888,val,2
3691,val,2
135,val,0
4338,val,2
1126,val,0
47,val,0
4720,val,2
561,val,2
4174,val,2
1872,val,2
2266,val,2
29,val,2
429,val,2
1025,val,2
2110,val,2
1769,val,0
4903,val,0
3904,val,2
4911,val,2
3127,val,2
586,val,2
1433,val,2
2533,val,2
4607,val,2
1061,val,2
3441,val,0
533,val,0
1551,val,2
2680,val,2
2280,val,2
3245,val,2
1534,val,2
3811,val,2
1397,val,2
4122,val,2
4570,val,0
3158,val,0
3012,val,2
969,val,0
1487,val,2
4533,val,0
4838,val,2
1995,val,2
2945,val,2
3207,val,2
3894,val,2
3194,val,2
2574,val,2
252,val,2
3128,val,2
1103,val,2
3173,val,2
3668,val,0
61,val,0
240,val,-1
4291,val,2
2536,val,1
2535,val,2
833,val,2
949,val,2
4213,val,2
1935,val,2
2268,val,2
505,val,0
3617,val,2
4060,val,2
70,val,0
4540,val,0
1392,val,2
4215,val,2
3408,val,0
633,val,2
1752,val,2
2492,val,2
4552,val,0
3669,val,2
4176,val,1
1209,val,2
555,val,0
1115,val,2
4612,val,2
2589,val,2
1074,val,2
4038,val,2
3416,val,2
3641,val,2
4599,val,2
812,val,2
4447,val,2
3598,val,0
3550,val,2
994,val,2
2759,val,2
626,val,2
776,val,2
4231,val,0
1338,val,2
4806,val,0
3897,val,0
3865,val,2
841,val,2
3493,val,2
4912,val,2
233,val,2
4492,val,0
4856,val,2
415,val,2
3285,val,2
4010,val,2
805,val,2
17,val,2
2980,val,0
2929,val,2
3393,val,2
4645,val,2
4778,val,2
751,val,2
371,val,2
238,val,2
4435,val,2
2111,val,2
1505,val,2
1032,val,2
3849,val,2
1244,val,0
2470,val,2
3710,val,0
3013,val,2
1718,val,2
2227,val,0
3097,val,2
896,val,2
4183,val,2
2710,val,2
2342,val,2
3829,val,2
2167,val,2
2426,val,0
1335,val,1
2229,val,0
3526,val,2
3983,val,2
1101,val,0
2521,val,2
944,val,2
51,val,0
644,val,2
3398,val,0
4406,val,2
534,val,2
4489,val,2
4221,val,0
443,val,2
3821,val,2
195,val,2
2269,val,2
4785,val,2
2052,val,2
3664,val,0
3043,val,2
2877,val,2
2484,val,2
4564,val,2
4430,val,2
999,val,2
4331,val,0
120,val,2
1158,val,2
1095,val,2
4807,val,2
3126,val,2
4606,val,2
134,val,2
2389,val,2
1844,val,2
2215,val,2
2073,val,2
1553,val,2
511,val,2
3938,val,2
3046,val,2
4187,val,2
3625,val,-1
2922,val,2
3064,val,2
251,val,2
1504,val,2
1425,val,2
122,val,2
1616,val,2
1786,val,2
2498,val,2
1117,val,2
567,val,2
3094,val,0
1943,val,2
3052,val,2
2178,val,2
3960,val,2
3606,val,2
681,val,2
2630,val,0
4139,val,2
602,val,2
765,val,2
2519,val,0
4544,val,2
318,val,2
731,val,2
4881,val,2
274,val,0
1744,val,2
4091,val,0
655,val,0
4207,val,0
4811,val,2
2850,val,2
605,val,2
1629,val,2
1578,val,2
3601,val,2
2277,val,0
2341,val,2
3663,val,2
4746,val,0
2787,val,2
298,val,2
